gene,培養時間,glk,agp,yihX,pgm,ptsG,malx,crr,galM,yihR,yeaD,pgi,ascF,chbF,ascB,bglA,bglB,yggF,glpX,fbp,pfkB,pfkA,fbaB,fbaA,tpiA,gapA,pgk,gpmA,ytjc,gpmM,eno,pykF,pykA,ppsA
188,18 h 50 min,27.93629456,27.93685913,26.93208885,28.93547821,25.90338135,28.92286301,25.93323135,28.91075897,29.92158699,29.93659401,26.93234825,30.91721153,33.94736099,28.92527008,30.9389534,31.92256165,31.92379951,28.88675499,28.93434334,29.96671677,26.86605072,24.9194355,26.9435463,29.9426384,26.94011307,26.95083046,26.94867325,29.93939209,29.92472076,27.9325161,25.92907333,28.92303085,28.93561554
189,19 h,26.95005989,26.95736885,26.91857147,26.92401123,25.89884758,28.91484833,23.92888641,27.93190575,30.89347458,28.93880272,24.91795921,28.92951012,32.92314911,28.94520187,30.93664742,31.92937088,30.91176987,28.89587402,27.92380333,28.9708004,25.91132164,23.91655922,25.9370594,27.91150475,25.92967987,24.93092728,24.93849945,28.95279694,28.91829109,25.93061829,24.94029999,27.92997932,26.94394875
190,22 h 25 min,27.95491028,26.94257355,25.88992119,26.92386627,24.90776825,27.91690636,23.9283905,27.93579292,29.8964119,27.90914726,25.91510582,27.88792229,31.91083908,27.91542053,29.93238068,31.93296814,29.92745018,27.8718586,27.92109108,28.97290993,25.87804604,23.91581917,25.94865417,28.92901802,25.93235588,24.93128204,24.94334984,28.94067955,28.92560005,25.93785858,25.95078468,27.93629074,26.93229866
191,22 h 35 min,26.9400692,25.93418121,26.90581322,26.90372658,24.90783691,27.91016197,23.9277153,27.93190193,30.91555405,24.93546867,24.92291451,28.90885735,31.93263435,27.92850304,29.93634796,30.94610786,29.92153168,27.89747429,26.94095993,28.9635849,25.89504051,23.9176445,25.92947388,27.92517853,25.93605614,24.92879868,24.94126129,27.93452835,27.93536949,25.93460655,24.94203758,26.94418144,26.93887901
192,22 h 45 min,26.94158936,26.95483017,27.93778992,27.93688202,26.91269302,28.93935394,23.92802048,27.9402771,30.92495346,28.93475342,24.92025757,29.94434738,31.93310165,27.9295845,29.94052124,31.9399929,30.94060516,27.90535545,27.93202209,26.94396782,26.89801407,23.92234802,25.94908524,27.91912079,25.94181633,24.92342186,24.93906975,27.92600441,27.93160439,25.9304409,24.9331398,27.94739151,26.94438553
193,22 h 55 min,27.94301414,26.9541626,26.90639687,27.92566681,26.90857506,26.93728828,24.91630173,27.93027115,27.92070007,27.91619873,24.90065575,28.94642067,28.93530655,27.93459702,25.93118095,27.93568039,27.92726707,27.89733315,26.94351196,29.95822144,26.90330505,24.92020798,26.94257736,26.9375,26.93147659,25.93443298,24.94323349,26.93030167,27.92873573,25.94032669,25.94750786,27.94307518,26.92888069
194,23 h 05 min,27.95230675,26.94696426,27.9265728,28.92935181,26.90260124,28.93827057,24.94781876,28.94029617,30.94109726,28.93102264,24.92716789,29.92945862,30.93040276,27.92894173,30.93768501,30.93562126,30.93775558,28.90175247,27.92968178,28.95903587,26.89538574,24.92142296,26.94138527,27.93372536,25.95719719,25.93597031,24.94324875,27.94001007,28.93798447,25.93794441,25.95043945,27.94223595,27.95251083
195,23 h 15 min,28.93276405,27.94638443,26.88862419,29.9228363,26.90060806,27.93536568,27.92962646,28.9322319,28.93052673,28.90963936,27.93630028,28.93006325,29.93212318,27.94637108,28.93496132,28.92846107,28.93308067,27.90369797,28.95890808,29.95441628,27.87483215,26.91407967,28.9456501,27.92989731,27.93819237,27.92373466,27.94355202,27.93213654,28.90891838,28.92969704,28.93213081,28.9289093,28.92812157
196,23 h 25 min,27.93903351,27.95465088,26.89928436,27.92457581,26.9013443,28.93507957,25.93099785,28.93410301,28.92779541,27.91352272,25.91028023,29.92791939,29.92677116,27.91939926,29.93123817,29.93334198,29.93144608,28.89510727,27.94131851,28.97045708,26.83819008,24.9051075,27.94496918,27.92550087,26.92000771,26.91083908,25.94038773,27.92998505,28.90508461,25.92483902,26.93538094,27.92917252,27.93608856
197,23 h 35 min,26.91874886,26.93200493,26.90096664,29.93973732,26.89975739,27.93125534,24.93036842,28.94577789,30.9127636,27.91942215,25.92082405,29.92811775,31.92834282,28.90990639,29.92374039,29.92589188,29.91042519,28.8769474,28.93929482,27.96227455,25.88680649,23.90073013,26.94861221,27.9313755,25.92759514,24.91428566,24.93018913,28.94309616,27.90672684,24.92826843,25.93824387,27.93436432,26.93362045
198,23 h 45 min,27.93924141,27.94826889,26.89438629,28.91183472,26.90099716,29.9245472,25.93997574,28.92722321,30.92926025,28.90936661,25.91765022,30.91988182,31.92093849,28.91340637,30.92778015,31.92659378,30.93460274,29.89346123,28.92154694,28.95394897,26.88186264,24.90963745,26.92809868,28.91938972,26.93662262,25.91392136,25.9397316,29.94935989,29.8931179,25.93308258,25.93213654,28.92295647,28.93513107
199,23 h 55 min,27.93778801,27.94352341,27.91512108,29.94391441,27.92264366,28.92370033,25.9307518,28.93119621,28.92478943,27.90630531,25.90804863,29.92889214,29.93502617,27.90804291,29.93492317,29.94172478,28.91663551,27.91372681,27.92114258,27.937603,26.88257217,25.91615486,27.93841934,27.91266823,26.93305969,25.92028618,25.92774773,28.93646812,27.88409996,24.93020058,25.92909431,28.93020248,27.9164238
200,13 h 45 min,25.92362022,25.93216705,25.89794922,26.93340874,25.90346146,28.91469765,23.93163681,26.94242477,30.92654037,26.9484005,25.91819382,29.92715073,31.92866516,28.93141556,29.93784332,31.92974472,28.90771675,27.88874245,26.9453125,26.95119286,25.84871674,23.9110508,25.94108772,27.92617798,24.93886757,23.91920662,24.93898392,27.95415115,27.91252708,23.92099953,24.94194794,25.92341423,25.92106247
201,14 h 05 min,25.93354607,24.96113586,23.89039993,25.91580963,23.89181519,27.91906357,22.9432621,25.92533112,29.92437744,26.92479706,23.90937042,28.92097282,30.92354584,27.92746162,28.93396378,30.91672897,28.91238403,26.90956116,25.93548203,24.95152283,23.90953255,21.90508842,23.9303627,26.93644524,23.93917465,22.91159058,22.93448448,26.94311523,26.91550446,23.92758942,22.93108177,24.93300629,24.93418884
202,14 h 10 min,25.93055916,25.9500618,25.91827583,27.93195724,25.91053581,28.91589546,23.93909836,26.93963242,30.92947578,27.92786598,24.91681862,30.93810081,31.93931198,28.9407959,27.93055153,31.92920113,30.92842102,27.9031086,26.93613625,26.95840263,24.91388893,22.90491104,24.93079948,27.93427849,24.93762779,23.92027473,23.9372406,26.93180656,27.91363525,23.9330864,23.93518257,26.94166183,25.92340469
203,14 h 25 min,24.94279861,23.93128777,22.89348221,24.91958237,22.9025631,26.90808868,21.92445183,24.94596863,28.88886642,24.91396523,23.92471123,26.91122055,28.88725471,26.90389633,27.93153381,28.91062355,26.89693069,26.88839531,24.94150543,24.96102333,22.9414444,20.90678787,23.9412117,25.9163456,22.93678665,22.93032074,22.94671059,25.92027092,24.91239548,23.92259789,22.93608665,24.94308472,24.94581795
204,14 h 35 min,24.92806053,24.94100189,24.91558838,26.93886566,24.91452217,27.94036102,22.93119049,25.92932129,28.91255188,26.91987991,23.92465591,28.91708374,29.93138504,26.92682457,27.93765831,28.92232513,28.92035675,26.89300537,25.94099426,25.94631195,23.91097832,22.91333199,24.94455719,25.91221809,23.93328285,23.92601585,23.93762779,26.95783997,26.92404747,23.92540741,23.93929863,25.92937088,24.92665291
205,14 h 50 min,25.92289162,25.9469986,25.91286087,26.94442558,25.90615463,29.94571495,23.93816948,26.95226669,30.91991234,27.92921829,24.9252739,29.93656158,31.93379784,27.91901779,28.92998886,31.93018723,29.9066391,27.88220978,26.93410492,25.94821167,24.88222122,21.90099525,24.93343735,26.91771317,23.92905235,23.92425728,23.93485451,26.94238472,26.89785385,23.9271946,23.9344902,25.94013405,25.93430901
206,22 h 30 min,29.93856812,29.94023514,28.8897419,31.93030739,27.90228462,30.92752075,26.93910027,31.9366703,31.93795776,30.93680191,28.91489029,30.93314362,33.93415451,29.94900894,31.93292236,31.9386673,30.91662216,30.89249992,29.93055153,30.9610405,28.83385658,26.91312599,28.92627525,30.92947578,28.9263649,28.93266106,28.93591309,30.94249344,30.89986038,27.94317245,28.92886162,30.93271637,29.93843079
207,22 h 50 min,29.93896866,30.95322037,29.89243126,31.92660332,29.90085793,30.93353462,27.935606,31.93577194,30.91135597,30.92959595,27.93113136,31.93346024,31.93185616,28.91116333,31.92862129,31.93328667,30.91205788,29.8921032,30.95039177,30.94474983,28.91851616,26.89700127,29.92861557,30.92127609,28.93105507,28.92682266,27.93904495,30.93352509,29.9026432,27.93344307,28.92925262,30.91620064,30.94839096
208,23 h 10 min,28.93366432,28.93845749,28.89778519,30.9121666,28.91137695,30.92971611,26.93344498,30.94038582,30.92400551,29.91309738,27.93623352,31.94841194,31.94338989,29.92638397,31.93578339,31.93899345,30.9181385,28.8913784,29.93237305,29.94678879,28.8758316,26.91952705,29.94723129,29.91203499,28.93740082,27.91960716,26.94528961,30.94032669,29.89976883,26.93756104,27.91805649,30.9363575,28.93394279
209,23 h 20 min,28.94315529,29.93941879,27.90095711,29.90163231,28.90965462,29.9198761,27.95520401,30.93149948,30.9369278,29.92270279,27.93139458,30.9288044,30.91949272,28.92521667,31.92602921,30.92777634,29.92115974,29.88695908,29.93090057,29.93643761,28.91226006,26.9084301,28.93519592,29.92462921,28.92103195,27.9151001,26.92952347,29.93170929,29.91386032,26.93689537,27.91982651,28.93164825,28.91291618
210,23 h 30 min,29.93070602,32.95843124,24.89296341,27.89006805,25.91649628,28.89128685,29.94789886,30.91268349,29.9036274,28.88923264,28.90176582,29.92595291,31.88215828,29.92314148,31.90324783,31.91315651,29.91023827,27.89328575,31.92823029,30.93553543,28.85855865,28.89090157,32.95245743,31.90979195,29.92409706,30.9305954,29.92195511,32.9147644,29.90200043,28.90911674,27.91428375,31.91047287,31.92028046
211,23 h 40 min,29.9419632,30.94029045,27.88477135,30.89561272,27.90358543,30.90015984,27.93266869,30.90891075,31.90420723,29.90844536,28.93156433,31.89347076,33.92528152,29.95349693,31.91629791,33.93347931,30.89053917,30.86429214,30.94018745,30.93682861,29.89128113,26.90262413,29.94561195,31.92745972,29.9511013,28.9144268,28.93815041,31.91830444,31.90372086,27.92744446,28.93109131,30.93220901,30.92687416
212,23 h 50 min,30.95078278,30.93828773,28.89879608,31.90691566,28.90397835,30.92162132,28.94438553,31.92447472,32.9017868,31.92046738,28.9346981,31.91456413,33.92733383,29.91465187,32.93375397,32.92535019,31.92056847,29.86991501,30.91846848,31.95561028,29.93010902,27.89389992,29.92785835,30.90922737,29.92375565,29.93862343,28.93391418,31.92751694,31.91932106,28.92656517,28.92803192,31.9268055,30.92742538
213,24 h,28.94044113,28.95332146,27.87664032,29.91880417,27.89450264,31.9374218,26.94815063,30.93741417,31.91237068,29.91731453,26.92254257,29.91523552,32.93545151,29.92931938,31.91620064,32.92955017,30.88297653,29.88490677,29.93959618,29.95494461,27.93179703,25.90718269,28.9537468,30.93033791,27.92790413,26.91066933,26.93591499,29.92601776,29.92494965,26.9273262,27.9364109,29.93779755,28.94397354
228,10 h 20 min,26.93447113,26.94563866,24.89836311,25.92244148,24.89857864,28.90935326,23.92785835,26.92672729,29.90250397,27.92015076,25.94070625,29.91933441,31.92199516,28.92718887,29.9303894,30.91224861,29.91172409,27.88546944,26.9294548,26.95573235,25.88671494,22.90669823,24.93686295,27.93668365,23.92108345,24.93956375,24.94228745,26.92791748,27.91595078,24.93847466,25.95453262,25.93359375,25.94142342
229,10 h 30 min,27.94234657,26.93736649,25.90498734,27.92548561,26.90391922,29.92782211,24.92515182,27.93408012,31.9195919,28.9171772,25.91898346,30.91721535,32.94804764,29.91866493,30.92834663,32.94923782,30.92221451,27.90031242,27.92341995,29.97213554,26.87829971,23.90715599,26.95398521,27.92134476,25.95144081,24.91629982,25.9433136,28.9468689,28.91671562,24.91826248,25.94185638,27.94159126,26.93509293
230,10 h 40 min,26.93364143,26.93570328,25.93912506,27.94243622,25.92110443,29.9425106,24.93510628,27.94135666,31.92769623,27.91810036,25.91369629,24.92392921,31.92542076,29.92440414,29.91854286,31.93436623,28.90294647,27.89794159,26.94437599,28.95981598,25.90312958,23.92342377,25.93482399,27.94293022,24.93265152,24.93025208,25.935812,27.9392395,27.8889904,24.94219208,24.92964554,26.93881416,25.91497421
231,10 h 50 min,26.9424324,25.93356895,25.91356659,26.92953682,25.89950371,29.94088745,23.93401527,26.94060326,31.94522858,27.91784096,24.91355896,30.9438858,31.92717552,28.91759872,28.93829536,31.93616486,30.92897034,27.90714836,26.93708801,29.97550964,25.89081955,22.90714073,24.93997383,26.92647743,24.9487648,23.92516518,24.9512558,26.93204308,27.8956604,24.94189072,24.94484138,26.94639206,25.92918587
232,11 h,27.95407677,24.91606331,25.86453056,26.94095993,25.90049171,29.9416275,23.93892288,26.94427872,30.92045212,27.92553902,24.91690636,29.91792679,29.92287827,29.9267807,28.93429565,32.94406509,29.91129303,27.89792442,26.94799232,28.96172714,25.86907768,22.90572166,24.94161415,26.91909027,23.93805122,23.93687439,24.94226456,27.92922592,27.88565063,25.93470192,23.92872047,26.94067192,25.94411278
233,11 h 10 min,26.9348793,25.94511032,24.91922569,26.93135262,24.8901825,28.93407059,23.9197197,26.93967438,30.92555809,26.91214752,24.91994667,29.9221611,30.93335724,28.91598511,28.93435287,31.91894341,28.91122437,26.90876198,26.94729042,27.95412445,25.89694405,22.90792465,24.93917465,26.93713951,23.93715286,23.93600655,24.93787766,27.92737961,26.92804527,23.93295097,23.92908096,25.94032478,24.92585564
234,11 h 20 min,27.9518013,25.93613052,24.91121483,26.91823006,24.88457298,28.93146896,23.9264698,26.93336868,30.91016769,26.90200996,24.91379547,28.91599083,30.92189407,28.91793633,29.93447495,31.91524315,28.90955162,27.8936615,26.9402523,28.96951675,25.89338493,22.91351891,24.93448639,26.93791008,23.94099045,23.92813683,24.93548012,27.93081284,27.92217255,23.93603325,24.93726158,26.93949318,25.93686485
235,11 h 30 min,27.95227051,25.92812729,25.91149712,27.9410038,25.89517021,29.94474983,24.93434334,27.95143318,31.9409523,27.92586136,24.91690063,30.9355278,32.93204498,29.9414444,29.93519402,32.93769073,30.92954636,28.90300751,26.9430294,28.96170616,25.9380455,23.91623306,24.93956184,26.92366791,24.9451828,23.92589378,24.93436813,27.93768692,27.92459869,23.9393158,24.93121719,26.93780899,25.94104576
236,11 h 40 min,27.96141815,25.94152069,25.91430664,27.91976357,24.90607643,27.90340614,23.93049812,26.93434525,30.92992783,26.89323616,24.91334152,29.91756439,31.90557671,28.91923904,28.93408775,31.91337585,29.91680145,27.90108871,26.93584061,28.96282768,25.91672707,22.90547562,24.93374443,26.91732788,24.94293213,24.93579102,23.93789101,27.93806648,27.91389847,25.93609047,24.94664001,26.93645859,25.93091774
237,11 h 50 min,27.95290375,25.93120956,25.91264343,24.94664001,25.89792824,29.93932724,24.94617462,26.94529724,31.9275589,27.91325569,24.91624832,29.92896652,31.92125511,28.92236137,29.93761444,32.94139862,30.92168617,27.90478325,26.95672417,28.95953941,25.92734337,23.93292618,25.94120026,26.92645264,24.93489838,24.9256897,24.93635941,26.93195152,27.92279816,24.93024445,24.93417549,26.93878365,25.92207909
238,12 h,25.93706131,24.93977928,24.9246521,25.93404961,24.90775871,28.95040894,22.93463898,25.9441452,30.91981888,26.91009712,23.91436577,28.95010185,31.94694519,27.91640663,27.927845,31.93744087,29.92554092,26.89843178,25.97131729,26.94804764,24.87462616,21.92066765,23.92453957,25.9393692,23.93237495,22.91880417,23.94085884,25.93520927,26.89308739,23.91893578,23.93204689,25.95133972,24.9409256
239,12 h 10 min,27.95627403,25.92535591,25.90474129,26.94783211,24.89726257,28.93211555,23.92500114,26.93383598,30.92370415,27.91234589,24.9246769,29.9131031,30.92188644,28.92396736,29.92731094,32.93327713,30.91981316,27.89545822,26.94531822,28.96918869,25.91812706,22.91474915,25.94727135,27.94380569,24.94467735,24.94068336,24.94184875,26.92704773,27.93313408,24.93928528,24.94323158,26.9397068,25.92152405
240,12 h 20 min,27.94757271,26.93736649,26.92406845,27.93868637,26.91426277,27.92113113,23.93079948,27.9425087,30.91218185,27.92495918,24.91157532,30.94218826,30.90781403,27.91028976,28.89760971,31.90859413,29.91123581,26.89590073,25.93176079,29.96757317,24.88044167,22.88214493,24.91537857,26.90615082,23.91782761,23.89388847,23.9180584,25.92149162,26.86805153,23.9217453,24.9218502,25.90301132,24.91726494
241,12 h 30 min,25.92654991,25.92376328,25.91658401,25.91309357,25.89458656,28.91832352,23.94425201,26.93039513,30.91576385,26.90058327,24.93011665,28.92329025,30.91444588,27.9109993,27.91586685,31.90997887,30.85539246,27.91060829,27.94707108,30.96914482,26.91238403,23.92556,25.92996407,26.92984962,24.92881584,24.9211235,24.93545341,26.93665504,27.88982582,24.92995834,24.93363762,26.94182205,26.9569912
261,10 h 10 min,24.95508575,25.40232849,25.00539017,25.95183754,24.96522713,28.56379128,22.94953346,25.54968834,31.70538139,27.52448845,24.48588943,28.50696182,32.07083893,28.45733833,27.6051178,31.92110825,29.08786392,26.44969177,25.90947914,26.50156975,24.73396301,22.34557724,23.55029869,25.43543816,22.35988235,23.10600853,23.1681633,25.1458931,27.99967384,22.71665001,23.32632065,24.54475975,24.47715187
262,11 h 55 min,22.63036156,22.6809597,22.05956078,23.59036827,23.02022171,25.74456024,21.17486572,23.1176548,26.98021698,24.9519577,22.11157417,25.62266541,27.61151505,25.30727005,25.10086823,27.61754036,26.41951942,24.95463943,23.72183609,24.40246391,23.30148697,20.25421333,21.6833477,23.7235775,23.9425087,22.90577126,22.92482567,25.92765617,25.91288567,23.93725777,23.9413929,24.92589569,23.93504143
263,12 h 05 min,25.92893028,26.9573288,24.92152977,25.91174507,24.90835571,28.90965271,23.9429493,26.94793892,31.92402077,27.92614937,24.89900398,29.9346714,31.92497253,28.92955399,28.91597748,31.93166542,29.94075966,27.87991905,25.93090248,26.95569801,24.8776741,22.90048027,24.92733192,26.92551613,23.93738556,23.94979286,24.93593407,26.93730164,26.9090519,24.93781471,24.9353714,25.9288578,24.9203167
264,12 h 15 min,26.94652176,26.94415283,25.87963867,26.90363884,24.8848381,28.91110992,24.94241524,26.93636513,30.88834572,25.91661835,25.91608047,28.91326714,31.91385078,28.91814232,28.93088722,32.92647552,28.91111755,27.86898422,25.92012596,27.94426155,25.84723091,23.9363842,25.95042038,26.92026901,24.92593384,24.91268539,25.933218,27.93315506,27.89160538,24.92774391,25.94234085,26.93211746,25.92752457
265,12 h 25 min,25.04035378,25.2295208,24.45304108,25.60802078,23.79623413,27.91833687,22.71616745,25.11818504,29.73716164,26.40711975,23.90118408,27.46199799,30.32125473,27.87403488,27.13212967,30.03673553,29.8745079,26.66416931,25.96766663,27.2233963,24.9888649,22.64077759,23.39932632,25.98713684,23.18561935,23.71608162,23.67398453,25.6434021,28.39440155,24.05513,23.58502007,24.82803726,24.57854462
266,12 h 40 min,23.6771965,23.77458382,23.2542038,24.18826103,23.37900162,26.70272446,21.57758141,23.90613556,30.49881744,25.73893738,22.76416779,28.93331528,30.1085453,26.65719414,26.22750854,30.37335587,29.03303146,25.823452,24.96261406,26.07115364,23.69212341,21.20749474,22.73323441,24.76428795,22.22781563,22.27952003,21.73278236,24.34207535,26.81547737,22.15715408,21.98087883,23.51498222,23.48406601
267,12 h 45 min,25.9305687,25.94297981,24.90923691,26.92824936,24.90203857,28.91350365,23.93851471,25.93578339,31.92898369,26.91767311,23.90980911,28.91766167,31.92841721,28.94500923,27.93124008,31.93261909,30.92469406,26.89237022,24.90830421,27.97951317,24.85268974,21.90318871,23.93128204,26.93635941,23.93146324,23.92096901,23.92956924,26.94787788,26.91240692,24.93037987,23.93482399,25.92910385,25.94740677
268,12 h 50 min,25.93325043,25.94705963,24.92360497,25.92808151,24.90246582,28.92631912,22.92408371,25.93819237,29.91093445,26.92736053,24.9256649,28.92896271,31.92167091,27.90385818,27.92022133,32.93222809,29.92205811,25.87578392,24.93012047,27.95233917,24.85170364,21.90459824,23.93146133,25.91685295,23.92960739,23.9294281,23.93113899,25.93078232,26.88497925,24.94134331,23.93271828,24.9301033,24.92872238
269,13 h,25.93388557,25.94656372,24.91636658,26.94109917,24.9088192,28.93020439,23.9443531,25.93971252,31.91236305,26.92540359,24.91314316,29.94228935,32.93325806,28.92866135,28.93946266,32.93492508,28.92923164,26.88840103,25.94610596,27.96444893,24.84784698,22.91904068,24.94557571,25.91420746,23.9311142,23.92367172,23.92913246,26.9527092,26.88478088,24.94118118,23.92976952,25.92895508,24.92719078
270,13 h 05 min,25.93806076,24.93156433,24.90208626,26.92161942,24.90998459,28.94334221,22.93860245,25.94521713,30.91711044,26.93039703,23.91389465,27.92320824,29.88907433,27.9156971,27.92320251,31.9267807,28.927948,26.89391136,24.93341255,26.95884323,24.8660202,21.921381,23.93444061,25.92550468,23.92967033,22.92929649,23.93005562,26.93147469,26.90922356,25.95542908,23.93817139,25.94578934,24.9194088
271,13 h 15 min,25.94470978,25.95639229,24.91379356,26.91699982,24.8952179,28.92723656,22.94601822,25.94541359,31.92384529,26.90878868,23.8947258,29.93772125,31.91626549,27.9162426,27.93417931,32.92278671,30.94557762,27.88668633,25.96450806,27.97167397,24.9060173,21.91817093,23.92522621,25.93709946,23.9265995,23.91530037,23.92960167,26.9303093,27.90195656,24.93374252,23.93291855,25.9450798,24.92960548
272,13 h 25 min,25.93692207,25.94534111,24.91013336,26.92741394,24.8941288,28.92745209,23.92735672,26.94070816,30.90132713,27.95266151,24.93593979,28.92631721,32.94982529,28.94349098,27.93935394,31.92225838,29.91445351,26.90855598,24.90124321,27.96720314,24.90760422,22.92563248,24.94581413,26.93585014,23.93692207,23.92671394,24.94373512,26.931427,26.93331528,24.93972969,24.94655991,25.9369812,24.92552567
273,13 h 35 min,26.94175148,26.94292259,25.90646362,26.90321159,25.90835381,29.92539215,24.93372345,26.93492699,30.90792847,27.91481209,24.90696335,29.93066406,33.938797,28.93870735,28.9308548,32.93237686,30.91861153,27.88339424,25.91999435,28.97688866,25.9043293,23.94133568,25.94404984,26.91667938,24.92559242,24.91187668,25.94387817,26.91887093,27.91615868,25.94834709,24.92195892,26.93626404,25.93228722
274,13 h 45 min,25.93338203,25.93939972,25.92123222,26.9289341,25.90820313,28.932621,23.94286728,26.9417057,30.90666389,26.9239254,24.92065048,28.91689682,30.91316986,27.91098022,28.91569519,31.91552162,29.91356087,26.89331245,25.92997742,27.95952606,24.91956329,22.92204094,24.94088745,25.9056282,23.93896866,23.92036819,24.93739128,26.95637512,26.90164948,24.93750381,23.9365139,25.92699623,25.94195938
275,13 h 55 min,25.9298687,25.94649696,24.90275955,25.90099335,24.90067673,27.92106056,22.92313957,25.93603516,29.92343521,26.93078995,23.91979408,28.924963,30.93087006,27.91972923,27.93118095,29.92790031,29.93673134,26.89697075,24.92476273,27.96822166,24.9138279,22.91939735,24.95454597,25.91652679,23.93375397,23.92702484,23.93570518,26.95864868,27.91039848,25.95012283,23.93073082,25.93683434,24.91896248
295,10 h 05 min,26.9435482,23.95982552,25.94209099,24.93686295,24.91628838,27.94908905,21.91425514,28.9491539,29.92735291,25.93537903,22.94279861,28.93338203,31.93648338,27.94272804,26.93308067,30.94845009,30.94805145,25.91481781,23.94901848,28.98385048,24.8959465,21.95019341,24.94373703,24.91328812,21.94127464,22.91767693,21.94014168,28.96310997,26.94683838,24.91753578,22.92156029,25.96186638,23.96447182
296,10 h 15 min,27.94709015,24.93903732,25.936203,24.92572594,24.88365746,28.93460655,22.91302681,30.96555901,30.92755127,26.95623589,23.9360733,29.9295578,32.94889832,28.93918228,27.92717552,32.93724823,32.93857956,26.91479111,24.93453598,29.97115898,25.92167854,22.92957115,25.96775055,25.94604683,22.93058586,23.9079113,22.93300247,28.9529705,27.94738579,25.92296791,23.93280411,27.96582985,24.96793556
297,10 h 25 min,27.96468544,23.94343376,25.89725113,24.94403076,24.90485191,27.92257881,22.92938232,29.94631577,29.92125893,25.92082787,23.92450905,27.91353416,30.93531227,28.95296097,26.93123055,30.92639732,31.93333435,25.91395187,24.98931885,29.97569275,24.92730141,22.94122505,24.95615959,25.93460464,22.93607712,23.9240799,22.93543434,28.95225716,26.94544601,25.92471504,23.93155479,26.95660591,23.92817307
298,10 h 35 min,31.9487648,28.94092941,28.89951324,28.93795013,28.88786125,29.90836906,25.92745018,35.96892166,31.92137909,28.90972519,26.91714668,30.90662003,34.92860794,30.93468857,30.935112,32.93738937,29.90599442,28.8953228,27.95355225,33.95383835,29.87248993,26.92700386,28.95074654,27.94330406,25.93110275,27.93194962,25.94140434,31.94754219,32.95057297,28.92655563,26.92237473,33.94721222,27.95134544
299,10 h 45 min,29.97468758,26.94561577,27.93723679,26.93715286,26.91173363,30.93438721,24.93600273,31.92496872,31.90233421,28.92454529,25.92448616,30.9101944,34.95412827,30.94062042,29.95083618,33.94108963,33.92998505,28.8802433,26.94977379,31.95598793,26.94434166,24.93658447,27.96860695,26.92323112,24.92549706,26.9311409,24.93206215,30.95938301,29.93682098,26.92847443,25.94076729,29.97317505,26.94503975
300,10 h 55 min,30.97326279,26.95826149,26.94056702,26.9451046,25.92245102,25.93150902,24.93018723,32.95943832,26.93424988,26.93758392,25.93191338,26.93720818,28.93856049,27.95091438,27.92878914,27.95124245,29.97681046,25.90893936,25.94017982,31.97842407,25.90307808,24.9255619,26.95605087,25.92745399,24.93714714,25.921381,24.93697357,29.97091866,27.93827248,26.93551445,25.95041275,28.94331551,25.95004463
301,11 h 05 min,28.94264412,24.95266342,24.91019058,25.94165611,25.91259193,28.92469978,23.94517708,30.96266174,30.93412018,26.92011642,23.94152641,29.92390442,33.9562645,29.94151306,27.94387627,31.93878365,32.93779373,26.89302444,24.95000839,30.98718834,25.89673615,22.92400169,25.95850372,25.93366623,22.93129921,23.92559242,22.94000053,30.97988129,27.93654251,25.93496704,23.9389801,27.96094513,24.93238831
302,11 h 15 min,31.97691727,30.9527607,29.88913155,31.90688133,29.89359283,31.9323101,28.94018745,35.92639542,30.93998528,29.89894485,31.94902611,29.93257904,34.96251678,29.92515755,31.93895149,30.94627953,30.95305061,27.89584923,27.94670105,32.9768219,29.88293648,26.92790985,33.94769669,27.92501068,31.90391922,30.93729973,29.93732643,34.95849991,29.92344093,31.92014503,30.9335022,32.96170044,28.9360733
303,11 h 25 min,35.95740891,33.92466354,29.91298866,29.90522575,27.90254402,32.92179871,31.92515373,34.94288635,32.91550827,30.89449883,34.93725586,30.90900993,35.94031525,32.91909027,31.91329956,33.93386459,33.92963028,30.89672852,31.92912674,34.9294014,30.86655617,31.92599106,35.94379807,31.9025898,31.91649246,30.89333916,31.91841125,36.97172165,30.8650589,36.93084335,30.89816093,33.92398453,30.89450645
304,11 h 45 min,28.96947289,24.94791985,25.92679787,24.94187546,23.91316986,27.92670822,22.92937851,29.95999336,29.92508507,25.90579796,23.93572617,27.9256382,32.94749069,28.94414711,26.93510056,30.92585754,30.92190742,26.90867424,23.93894386,29.97201347,24.94389534,22.93369484,24.95989227,25.92630577,22.92259407,23.92798233,21.93501472,28.95450592,27.94692612,25.92661476,23.9522438,26.96467209,24.94503403
305,12 h,30.92835999,26.94545364,27.92762566,26.9356041,26.89528465,28.9426918,23.92791748,33.96594238,29.92648697,27.9173336,25.94947243,28.94697762,32.95057678,28.95585823,28.93844795,29.93982315,31.96362495,27.90898132,25.94076729,32.97270203,26.88231087,23.90165329,27.946661,26.9204483,24.93883896,25.93840218,24.94746017,27.9231472,29.94747543,26.92995262,25.95396042,29.96291924,26.94652557
